phi,delta_loc,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
2068.97,917.241,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.41662e+08,5.76309e+06,21522.7,1.64422e+09,9.08343e+08,7.26675e+08,1.81669e+08,13526.2,1.07345e+07,14216.5,0.75,822.475,7.30928e+08,13533.5,49.25,54009.2,1.0000,1.0000,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2155.17,917.241,race_to_bottom,-0.9815,0.9965,0.0150,0.000,8.1015e+08,5.76279e+06,21522.7,1.71269e+09,9.0832e+08,7.26656e+08,1.81664e+08,14775.2,1.15658e+07,15211.6,0.75,822.475,7.98584e+08,14786.1,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2241.38,917.241,race_to_bottom,-0.9815,0.9965,0.0150,0.000,8.78661e+08,5.76284e+06,21522.7,1.7812e+09,9.08323e+08,7.26659e+08,1.81665e+08,16024.7,1.2397e+07,16206.6,0.75,822.475,8.66264e+08,16039.2,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2327.59,917.241,race_to_bottom,-0.9815,0.9965,0.0150,0.000,9.47169e+08,5.76284e+06,21522.7,1.84971e+09,9.08323e+08,7.26659e+08,1.81665e+08,17274.1,1.32282e+07,17201.6,0.75,822.475,9.33941e+08,17292.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2413.79,917.241,race_to_bottom,-0.9815,0.9965,0.0150,0.000,1.01568e+09,5.76284e+06,21522.7,1.91822e+09,9.08323e+08,7.26659e+08,1.81665e+08,18523.5,1.40593e+07,18196.6,0.75,822.475,1.00162e+09,18545.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2500,917.241,race_to_bottom,-0.9763,0.9966,0.0203,0.000,1.08324e+09,5.75389e+06,31497.9,1.98497e+09,9.07521e+08,7.26017e+08,1.81504e+08,19755.7,1.90853e+07,18948.5,1.01875,1117.2,1.06415e+09,19811.8,48.9813,53714.5,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0613
0,962.069,green_club,0.9597,0.0203,0.9800,1.000,-1.12848e+07,4.35119e+06,6388.71,0,1.56424e+07,1.25139e+07,3.12847e+06,-205.808,-855466,-15.9201,49,53735,-1.04293e+07,-9510.31,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,962.069,green_club,0.9632,0.0168,0.9800,1.000,4.95218e+07,4.35001e+06,4822.88,5.94893e+07,1.43223e+07,1.14578e+07,2.86446e+06,903.161,5.81299e+07,1081.79,49,53735,-8.60806e+06,-7849.53,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,962.069,green_club,0.9617,0.0183,0.9800,1.000,1.08453e+08,4.34865e+06,4848.76,1.18957e+08,1.48573e+07,1.18858e+07,2.97146e+06,1977.93,1.16215e+08,2162.75,49,53735,-7.76204e+06,-7078.06,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,962.069,green_club,0.9617,0.0183,0.9800,1.000,1.67932e+08,4.34865e+06,4848.76,1.78436e+08,1.48573e+07,1.18858e+07,2.97146e+06,3062.68,1.74429e+08,3246.09,49,53735,-6.49701e+06,-5924.51,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,962.069,green_club,0.9617,0.0183,0.9800,1.000,2.2741e+08,4.34865e+06,4848.76,2.37914e+08,1.48573e+07,1.18858e+07,2.97146e+06,4147.43,2.32642e+08,4329.43,49,53735,-5.23199e+06,-4770.96,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,962.069,green_club,0.9617,0.0183,0.9800,1.000,2.86889e+08,4.34865e+06,4848.76,2.97393e+08,1.48573e+07,1.18858e+07,2.97146e+06,5232.17,2.90856e+08,5412.78,49,53735,-3.96696e+06,-3617.4,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,962.069,green_club,0.9617,0.0183,0.9800,1.000,3.46367e+08,4.34865e+06,4848.76,3.56871e+08,1.48573e+07,1.18858e+07,2.97146e+06,6316.92,3.49069e+08,6496.12,49,53735,-2.70194e+06,-2463.85,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,962.069,green_club,0.9617,0.0183,0.9800,1.000,4.05846e+08,4.34865e+06,4848.76,4.1635e+08,1.48573e+07,1.18858e+07,2.97146e+06,7401.67,4.07283e+08,7579.46,49,53735,-1.43691e+06,-1310.3,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,962.069,green_club,0.9617,0.0183,0.9800,1.000,4.65324e+08,4.34865e+06,4848.76,4.75828e+08,1.48573e+07,1.18858e+07,2.97146e+06,8486.42,4.65496e+08,8662.81,49,53735,-171888,-156.742,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,962.069,green_club,0.9617,0.0183,0.9800,1.000,5.24803e+08,4.34865e+06,4848.76,5.35307e+08,1.48573e+07,1.18858e+07,2.97146e+06,9571.16,5.2371e+08,9746.15,49,53735,1.09314e+06,996.812,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,962.069,green_club,0.9617,0.0183,0.9800,1.000,5.84281e+08,4.34865e+06,4848.76,5.94785e+08,1.48573e+07,1.18858e+07,2.97146e+06,10655.9,5.81923e+08,10829.5,49,53735,2.35816e+06,2150.37,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,962.069,green_club,0.9617,0.0183,0.9800,1.000,6.4376e+08,4.34865e+06,4848.76,6.54264e+08,1.48573e+07,1.18858e+07,2.97146e+06,11740.7,6.40137e+08,11912.8,49,53735,3.62319e+06,3303.92,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,962.069,green_club,0.9627,0.0173,0.9800,1.000,7.04592e+08,4.3499e+06,4431.9,7.1386e+08,1.36216e+07,1.08973e+07,2.72432e+06,12850.1,6.989e+08,13006.4,49,53735,5.69227e+06,5190.68,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,962.069,green_club,0.9596,0.0204,0.9800,1.000,7.61815e+08,4.34102e+06,7705.72,7.72486e+08,1.50201e+07,1.20161e+07,3.00402e+06,13893.7,7.54916e+08,14048.9,49,53735,6.89898e+06,6291.06,1,1096.63,0.0182,0.0172,0.0207,0.0255,0.9800,0.9800,0.9800,0.9800
1206.9,962.069,green_club,0.9631,0.0169,0.9800,1.000,8.21859e+08,4.32509e+06,6561.69,8.30341e+08,1.28135e+07,1.02508e+07,2.5627e+06,14988.8,8.12449e+08,15119.5,49,53735,9.41042e+06,8581.19,1,1096.63,0.0089,0.0160,0.0173,0.0255,0.9800,0.9800,0.9800,0.9800
1293.1,962.069,green_club,0.9447,0.0295,0.9742,1.000,8.72408e+08,4.33902e+06,12970.5,8.91238e+08,2.31819e+07,1.85455e+07,4.63638e+06,15910.7,8.60935e+08,16112.6,48.7188,53426.6,1.14731e+07,8305.86,1.28125,1405.06,0.0111,0.0224,0.0583,0.0261,0.9800,0.9800,0.9568,0.9800
1379.31,962.069,green_club,0.4688,0.2662,0.7350,0.750,7.41639e+08,4.71067e+06,5345.81,9.8874e+08,2.51818e+08,2.01454e+08,5.03635e+07,13525.7,6.9771e+08,17312.4,36.75,40301.3,4.39287e+07,7277.64,13.25,14530.4,0.0246,0.9996,0.0174,0.0233,0.9800,0.0000,0.9800,0.9800
1465.52,962.069,green_club,0.4698,0.2652,0.7350,0.750,8.02968e+08,4.7042e+06,4655.24,1.04975e+09,2.51486e+08,2.01189e+08,5.02972e+07,14644.2,7.40845e+08,18382.7,36.75,40301.3,6.21236e+07,8512.2,13.25,14530.4,0.0175,0.9998,0.0200,0.0236,0.9800,0.0000,0.9800,0.9800
1551.72,962.069,race_to_bottom,-0.9557,0.9927,0.0370,0.000,2.87555e+08,5.72061e+06,55788.1,1.22818e+09,9.46404e+08,7.57124e+08,1.89281e+08,5244.33,1.09204e+07,7315.64,1.85625,2035.63,2.76635e+08,5241.47,48.1437,52796,1.0000,0.9999,0.9836,0.9871,0.0400,0.0000,0.0200,0.0880
1637.93,962.069,race_to_bottom,-0.9606,0.9911,0.0305,0.000,3.5735e+08,5.73163e+06,41928.1,1.29779e+09,9.46214e+08,7.56971e+08,1.89243e+08,6517.23,1.28234e+07,7678.42,1.525,1672.37,3.44527e+08,6481.63,48.475,53159.3,0.9913,1.0000,0.9731,0.9999,0.0400,0.0000,0.0421,0.0400
1724.14,962.069,race_to_bottom,-0.9758,0.9967,0.0209,0.000,4.22235e+08,5.75145e+06,33140.7,1.36866e+09,9.52207e+08,7.61766e+08,1.90441e+08,7700.57,7.91892e+06,8713.29,1.04375,1144.61,4.14316e+08,7718.04,48.9562,53687,1.0000,1.0000,0.9871,0.9999,0.0000,0.0000,0.0200,0.0637
1810.34,962.069,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.91709e+08,5.76282e+06,21522.7,1.4386e+09,9.52673e+08,7.62138e+08,1.90535e+08,8967.62,7.78691e+06,10755,0.75,822.475,4.83923e+08,8960.13,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
1896.55,962.069,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.60247e+08,5.76301e+06,21522.7,1.50719e+09,9.5273e+08,7.62184e+08,1.90546e+08,10217.6,8.618e+06,11749.9,0.75,822.475,5.51629e+08,10213.7,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1982.76,962.069,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.2875e+08,5.76292e+06,21522.7,1.57569e+09,9.52721e+08,7.62177e+08,1.90544e+08,11466.9,9.44924e+06,12744.9,0.75,822.475,6.19301e+08,11466.7,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2068.97,962.069,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.97269e+08,5.76308e+06,21522.7,1.64422e+09,9.52736e+08,7.62189e+08,1.90547e+08,12716.5,1.02804e+07,13739.9,0.75,822.475,6.86989e+08,12719.9,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
2155.17,962.069,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.65779e+08,5.76309e+06,21522.7,1.71273e+09,9.52736e+08,7.62189e+08,1.90547e+08,13966,1.11116e+07,14734.9,0.75,822.475,7.54667e+08,13973,49.25,54009.2,1.0000,1.0000,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2241.38,962.069,race_to_bottom,-0.9815,0.9965,0.0150,0.000,8.34266e+08,5.76279e+06,21522.7,1.78119e+09,9.52711e+08,7.62169e+08,1.90542e+08,15215,1.19429e+07,15730.1,0.75,822.475,8.22323e+08,15225.7,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2327.59,962.069,race_to_bottom,-0.9815,0.9965,0.0150,0.000,9.02777e+08,5.76284e+06,21522.7,1.84971e+09,9.52715e+08,7.62172e+08,1.90543e+08,16464.5,1.27741e+07,16725.1,0.75,822.475,8.90003e+08,16478.8,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2413.79,962.069,race_to_bottom,-0.9815,0.9965,0.0150,0.000,9.71285e+08,5.76284e+06,21522.7,1.91822e+09,9.52715e+08,7.62172e+08,1.90543e+08,17713.9,1.36052e+07,17720.1,0.75,822.475,9.57679e+08,17731.8,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2500,962.069,race_to_bottom,-0.9815,0.9965,0.0150,0.000,1.03979e+09,5.76284e+06,21522.7,1.98672e+09,9.52715e+08,7.62172e+08,1.90543e+08,18963.4,1.44364e+07,18715.1,0.75,822.475,1.02536e+09,18984.8,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
0,1006.9,green_club,0.9597,0.0203,0.9800,1.000,-1.20136e+07,4.35119e+06,6388.71,0,1.63712e+07,1.3097e+07,3.27424e+06,-219.1,-1.09379e+06,-20.3552,49,53735,-1.09199e+07,-9957.62,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1006.9,green_club,0.9632,0.0168,0.9800,1.000,4.88545e+07,4.35001e+06,4822.88,5.94893e+07,1.49897e+07,1.19917e+07,2.99793e+06,890.99,5.7927e+07,1078.01,49,53735,-9.07254e+06,-8273.08,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1006.9,green_club,0.9617,0.0183,0.9800,1.000,1.07761e+08,4.34865e+06,4848.76,1.18957e+08,1.55496e+07,1.24397e+07,3.10991e+06,1965.31,1.16007e+08,2158.87,49,53735,-8.24618e+06,-7519.54,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1006.9,green_club,0.9617,0.0183,0.9800,1.000,1.67239e+08,4.34865e+06,4848.76,1.78436e+08,1.55496e+07,1.24397e+07,3.10991e+06,3050.05,1.74221e+08,3242.22,49,53735,-6.98115e+06,-6365.99,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1006.9,green_club,0.9617,0.0183,0.9800,1.000,2.26718e+08,4.34865e+06,4848.76,2.37914e+08,1.55496e+07,1.24397e+07,3.10991e+06,4134.8,2.32434e+08,4325.56,49,53735,-5.71613e+06,-5212.43,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1006.9,green_club,0.9617,0.0183,0.9800,1.000,2.86196e+08,4.34865e+06,4848.76,2.97393e+08,1.55496e+07,1.24397e+07,3.10991e+06,5219.55,2.90648e+08,5408.9,49,53735,-4.4511e+06,-4058.88,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1006.9,green_club,0.9617,0.0183,0.9800,1.000,3.45675e+08,4.34865e+06,4848.76,3.56871e+08,1.55496e+07,1.24397e+07,3.10991e+06,6304.3,3.48861e+08,6492.25,49,53735,-3.18608e+06,-2905.32,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1006.9,green_club,0.9617,0.0183,0.9800,1.000,4.05153e+08,4.34865e+06,4848.76,4.1635e+08,1.55496e+07,1.24397e+07,3.10991e+06,7389.04,4.07075e+08,7575.59,49,53735,-1.92105e+06,-1751.77,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1006.9,green_club,0.9617,0.0183,0.9800,1.000,4.64632e+08,4.34865e+06,4848.76,4.75828e+08,1.55496e+07,1.24397e+07,3.10991e+06,8473.79,4.65288e+08,8658.93,49,53735,-656025,-598.217,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1006.9,green_club,0.9617,0.0183,0.9800,1.000,5.2411e+08,4.34865e+06,4848.76,5.35307e+08,1.55496e+07,1.24397e+07,3.10991e+06,9558.54,5.23501e+08,9742.28,49,53735,609000,555.336,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1006.9,green_club,0.9617,0.0183,0.9800,1.000,5.83589e+08,4.34865e+06,4848.76,5.94785e+08,1.55496e+07,1.24397e+07,3.10991e+06,10643.3,5.81715e+08,10825.6,49,53735,1.87403e+06,1708.89,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1006.9,green_club,0.9617,0.0183,0.9800,1.000,6.43067e+08,4.34865e+06,4848.76,6.54264e+08,1.55496e+07,1.24397e+07,3.10991e+06,11728,6.39928e+08,11909,49,53735,3.13905e+06,2862.44,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1006.9,green_club,0.9627,0.0173,0.9800,1.000,7.03958e+08,4.3499e+06,4431.9,7.1386e+08,1.42563e+07,1.1405e+07,2.85126e+06,12838.5,6.9871e+08,13002.9,49,53735,5.24819e+06,4785.73,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1006.9,green_club,0.9624,0.0176,0.9800,1.000,7.63015e+08,4.34489e+06,4337.81,7.72882e+08,1.42168e+07,1.13734e+07,2.84336e+06,13915.6,7.56503e+08,14078.4,49,53735,6.51162e+06,5937.83,1,1096.63,0.0182,0.0150,0.0208,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1006.9,green_club,0.9606,0.0194,0.9800,1.000,8.21339e+08,4.34486e+06,7255.61,8.32311e+08,1.53241e+07,1.22593e+07,3.06482e+06,14979.3,8.13487e+08,15138.9,49,53735,7.85201e+06,7160.1,1,1096.63,0.0182,0.0172,0.0207,0.0215,0.9800,0.9800,0.9800,0.9800
1293.1,1006.9,green_club,0.9639,0.0161,0.9800,1.000,8.82393e+08,4.33787e+06,5055.43,8.9105e+08,1.29994e+07,1.03995e+07,2.59987e+06,16092.8,8.72304e+08,16233.4,49,53735,1.00891e+07,9200.06,1,1096.63,0.0129,0.0240,0.0173,0.0104,0.9800,0.9800,0.9800,0.9800
1379.31,1006.9,green_club,0.9425,0.0323,0.9748,1.000,9.29903e+08,4.33768e+06,13506.4,9.50411e+08,2.4859e+07,1.98872e+07,4.9718e+06,16959.2,9.1798e+08,17173.8,48.7375,53447.2,1.1923e+07,8794.7,1.2625,1384.5,0.0290,0.0172,0.0640,0.0189,0.9800,0.9800,0.9592,0.9800
1465.52,1006.9,green_club,0.9567,0.0233,0.9800,1.000,9.96948e+08,4.34238e+06,8369.41,1.01046e+09,1.78613e+07,1.42891e+07,3.57227e+06,18182,9.86798e+08,18364.1,49,53735,1.01501e+07,9255.67,1,1096.63,0.0246,0.0288,0.0161,0.0237,0.9800,0.9800,0.9800,0.9800
1551.72,1006.9,race_to_bottom,-0.0099,0.5099,0.5000,0.500,6.4997e+08,5.06101e+06,23431.9,1.15262e+09,5.07733e+08,4.06186e+08,1.01547e+08,11853.9,5.26143e+08,13995.4,25,27415.8,1.23827e+08,7803.67,25,27415.8,1.0000,0.9998,0.0136,0.0262,0.0400,0.0000,0.9800,0.9800
1637.93,1006.9,race_to_bottom,-0.9700,0.9980,0.0280,0.000,3.08843e+08,5.73983e+06,44767.7,1.29874e+09,9.9568e+08,7.96544e+08,1.99136e+08,5632.57,6.61641e+06,5608.81,1.39375,1528.43,3.02227e+08,5671.18,48.6063,53303.2,1.0000,0.9997,0.9925,1.0000,0.0520,0.0000,0.0200,0.0400
1724.14,1006.9,race_to_bottom,-0.9624,0.9930,0.0305,0.000,3.80591e+08,5.73281e+06,44222.8,1.36619e+09,9.9138e+08,7.93104e+08,1.98276e+08,6941.08,1.27698e+07,7639.2,1.525,1672.37,3.67821e+08,6919.83,48.475,53159.3,0.9987,1.0000,0.9731,1.0000,0.0400,0.0000,0.0421,0.0400
1810.34,1006.9,race_to_bottom,-0.9761,0.9970,0.0209,0.000,4.46873e+08,5.75196e+06,31907,1.43713e+09,9.96045e+08,7.96836e+08,1.99209e+08,8149.91,8.83562e+06,10051.5,1.04375,1144.61,4.38038e+08,8159.92,48.9562,53687,1.0000,1.0000,0.9881,0.9999,0.0000,0.0000,0.0200,0.0637
1896.55,1006.9,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.15824e+08,5.76282e+06,21522.7,1.5071e+09,9.97062e+08,7.9765e+08,1.99412e+08,9407.42,8.16398e+06,11273.4,0.75,822.475,5.0766e+08,9399.65,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
1982.76,1006.9,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.84363e+08,5.76301e+06,21522.7,1.5757e+09,9.97122e+08,7.97698e+08,1.99424e+08,10657.4,8.99506e+06,12268.3,0.75,822.475,5.75368e+08,10653.3,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2068.97,1006.9,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.52867e+08,5.76292e+06,21522.7,1.6442e+09,9.97113e+08,7.97691e+08,1.99423e+08,11906.7,9.82631e+06,13263.4,0.75,822.475,6.4304e+08,11906.2,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2155.17,1006.9,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.21386e+08,5.76308e+06,21522.7,1.71273e+09,9.97128e+08,7.97703e+08,1.99426e+08,13156.4,1.06575e+07,14258.4,0.75,822.475,7.10728e+08,13159.5,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
2241.38,1006.9,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.89895e+08,5.76309e+06,21522.7,1.78124e+09,9.97129e+08,7.97703e+08,1.99426e+08,14405.8,1.14886e+07,15253.4,0.75,822.475,7.78406e+08,14412.6,49.25,54009.2,1.0000,1.0000,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2327.59,1006.9,race_to_bottom,-0.9815,0.9965,0.0150,0.000,8.58382e+08,5.76279e+06,21522.7,1.8497e+09,9.97103e+08,7.97682e+08,1.99421e+08,15654.9,1.23199e+07,16248.5,0.75,822.475,8.46062e+08,15665.2,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2413.79,1006.9,race_to_bottom,-0.9815,0.9965,0.0150,0.000,9.26893e+08,5.76284e+06,21522.7,1.91822e+09,9.97107e+08,7.97685e+08,1.99421e+08,16904.3,1.31511e+07,17243.5,0.75,822.475,9.13742e+08,16918.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
2500,1006.9,race_to_bottom,-0.9815,0.9965,0.0150,0.000,9.95401e+08,5.76284e+06,21522.7,1.98672e+09,9.97107e+08,7.97685e+08,1.99421e+08,18153.8,1.39823e+07,18238.5,0.75,822.475,9.81418e+08,18171.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
0,1051.72,green_club,0.9597,0.0203,0.9800,1.000,-1.27425e+07,4.35119e+06,6388.71,0,1.71001e+07,1.36801e+07,3.42001e+06,-232.393,-1.3321e+06,-24.7902,49,53735,-1.14104e+07,-10404.9,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1051.72,green_club,0.9632,0.0168,0.9800,1.000,4.81871e+07,4.35001e+06,4822.88,5.94893e+07,1.5657e+07,1.25256e+07,3.1314e+06,878.82,5.77242e+07,1074.24,49,53735,-9.53702e+06,-8696.64,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1051.72,green_club,0.9638,0.0162,0.9800,1.000,1.08998e+08,4.34991e+06,4586.49,1.18977e+08,1.43333e+07,1.14666e+07,2.86665e+06,1987.87,1.16301e+08,2164.34,49,53735,-7.30247e+06,-6658.99,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1051.72,green_club,0.9617,0.0183,0.9800,1.000,1.66547e+08,4.34865e+06,4848.76,1.78436e+08,1.62418e+07,1.29935e+07,3.24837e+06,3037.43,1.74012e+08,3238.34,49,53735,-7.46529e+06,-6807.46,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1051.72,green_club,0.9617,0.0183,0.9800,1.000,2.26026e+08,4.34865e+06,4848.76,2.37914e+08,1.62418e+07,1.29935e+07,3.24837e+06,4122.17,2.32226e+08,4321.69,49,53735,-6.20026e+06,-5653.91,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1051.72,green_club,0.9617,0.0183,0.9800,1.000,2.85504e+08,4.34865e+06,4848.76,2.97393e+08,1.62418e+07,1.29935e+07,3.24837e+06,5206.92,2.90439e+08,5405.03,49,53735,-4.93524e+06,-4500.35,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1051.72,green_club,0.9617,0.0183,0.9800,1.000,3.44983e+08,4.34865e+06,4848.76,3.56871e+08,1.62418e+07,1.29935e+07,3.24837e+06,6291.67,3.48653e+08,6488.37,49,53735,-3.67021e+06,-3346.8,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1051.72,green_club,0.9617,0.0183,0.9800,1.000,4.04461e+08,4.34865e+06,4848.76,4.1635e+08,1.62418e+07,1.29935e+07,3.24837e+06,7376.42,4.06866e+08,7571.72,49,53735,-2.40519e+06,-2193.25,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1051.72,green_club,0.9617,0.0183,0.9800,1.000,4.6394e+08,4.34865e+06,4848.76,4.75828e+08,1.62418e+07,1.29935e+07,3.24837e+06,8461.17,4.6508e+08,8655.06,49,53735,-1.14016e+06,-1039.69,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1051.72,green_club,0.9617,0.0183,0.9800,1.000,5.23418e+08,4.34865e+06,4848.76,5.35307e+08,1.62418e+07,1.29935e+07,3.24837e+06,9545.91,5.23293e+08,9738.4,49,53735,124864,113.861,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1051.72,green_club,0.9617,0.0183,0.9800,1.000,5.82897e+08,4.34865e+06,4848.76,5.94785e+08,1.62418e+07,1.29935e+07,3.24837e+06,10630.7,5.81507e+08,10821.7,49,53735,1.38989e+06,1267.41,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1051.72,green_club,0.9617,0.0183,0.9800,1.000,6.42375e+08,4.34865e+06,4848.76,6.54264e+08,1.62418e+07,1.29935e+07,3.24837e+06,11715.4,6.3972e+08,11905.1,49,53735,2.65491e+06,2420.97,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1051.72,green_club,0.9617,0.0183,0.9800,1.000,7.01854e+08,4.34865e+06,4848.76,7.13742e+08,1.62418e+07,1.29935e+07,3.24837e+06,12800.2,6.97934e+08,12988.4,49,53735,3.91994e+06,3574.52,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1051.72,green_club,0.9627,0.0173,0.9800,1.000,7.62811e+08,4.3499e+06,4431.9,7.73348e+08,1.4891e+07,1.19128e+07,2.97819e+06,13911.9,7.56747e+08,14082.9,49,53735,6.06456e+06,5530.16,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
